"id_number";"log_type";"data";"server_datetime";"FK_USUARIO_nickname"
"422";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":195}}";"2019-10-11 17:34:05";"indu3"
"423";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":194}}";"2019-10-11 17:34:06";"indu3"
"424";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":193}}";"2019-10-11 17:34:07";"indu3"
"425";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":192}}";"2019-10-11 17:34:08";"indu3"
"426";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":191}}";"2019-10-11 17:34:09";"indu3"
"427";"click_SERP_titulo";"{""id_desafio"":1,""data"":{""url"":""http://sidachile.cl/contenido/vih-sida.php"",""id_SERP"":44}}";"2019-10-11 17:34:14";"Indu1"
"428";"cerrar_pagina";"53ba6e5d-";"2019-10-11 17:34:16";"Indu7"
"429";"click_pagina";"{""id_desafio"":3,""data"":{""pagina"":3}}";"2019-10-11 17:34:18";"Indu7"
"430";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":2}}";"2019-10-11 17:34:19";"indu3"
"431";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":3}}";"2019-10-11 17:34:21";"indu3"
"432";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":4}}";"2019-10-11 17:34:22";"indu3"
"433";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":3}}";"2019-10-11 17:34:23";"indu3"
"434";"click_SERP_titulo";"{""id_desafio"":1,""data"":{""url"":""http://vih.cl/"",""id_SERP"":8}}";"2019-10-11 17:34:25";"indu10"
"435";"click_SERP_ver";"{""id_desafio"":3,""data"":{""url"":""https://www.youtube.com/watch?v=ZPfHijmxKgA"",""id_SERP"":123}}";"2019-10-11 17:34:25";"Indu7"
"436";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":2}}";"2019-10-11 17:34:27";"indu3"
"437";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":3}}";"2019-10-11 17:34:27";"indu3"
"438";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":4}}";"2019-10-11 17:34:28";"indu3"
"439";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":5}}";"2019-10-11 17:34:28";"indu3"
"440";"click_finalizar_desafio";"{""id_desafio"":4}";"2019-10-11 17:34:29";"indu3"
"441";"click_finalizar_desafio_cancelado";"{""id_desafio"":4}";"2019-10-11 17:34:29";"indu3"
"442";"click_finalizar_desafio";"{""id_desafio"":4}";"2019-10-11 17:34:30";"indu3"
"443";"click_finalizar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-11 17:34:31";"indu3"
"444";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""http://www.profesorenlinea.cl/Ciencias/SidaChile.htm"",""id_SERP"":41}}";"2019-10-11 17:34:32";"Indu13"
"445";"click_pagina";"{""id_desafio"":1,""data"":{""pagina"":2}}";"2019-10-11 17:34:35";"Indu13"
"446";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://wipeoutsurfmag.com/challenger-deep-profundidad-oceano/"",""id_SERP"":199}}";"2019-10-11 17:34:36";"indu11"
"447";"cerrar_pagina";"53b90ac4-";"2019-10-11 17:34:37";"Indu4"
"448";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://web.archive.org/web/20190126003934/http://www.sidachile.cl/contenido/index.php"",""id_SERP"":1}}";"2019-10-11 17:34:41";"Indu13"
"449";"click_pagina";"{""id_desafio"":3,""data"":{""pagina"":4}}";"2019-10-11 17:34:41";"Indu7"
"450";"click_SERP_titulo";"{""id_desafio"":1,""data"":{""url"":""https://www.biobiochile.cl/noticias/nacional/chile/2017/07/21/informe-revela-que-chile-es-el-pais-donde-mas-aumentaron-los-casos-de-vih-en-latinoamerica.shtml"",""id_SERP"":10}}";"2019-10-11 17:34:51";"indu10"
"451";"click_SERP_titulo";"{""id_desafio"":2,""data"":{""url"":""https://latamisrael.com/como-reducir-la-delincuencia/"",""id_SERP"":85}}";"2019-10-11 17:34:51";"Indu4"
"452";"cerrar_pagina";"53ba6492-";"2019-10-11 17:34:58";"indu3"
"453";"click_pagina";"{""id_desafio"":3,""data"":{""pagina"":5}}";"2019-10-11 17:35:03";"Indu7"
"454";"click_SERP_ver";"{""id_desafio"":3,""data"":{""url"":""https://es.wikipedia.org/wiki/Fabricaci%C3%B3n_de_autom%C3%B3viles"",""id_SERP"":120}}";"2019-10-11 17:35:10";"Indu7"
"455";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://www.minsal.cl/vih_sida/"",""id_SERP"":2}}";"2019-10-11 17:35:25";"Indu13"
"456";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://es.wikipedia.org/wiki/Abismo_de_Challenger"",""id_SERP"":191}}";"2019-10-11 17:35:27";"Indu12"
"457";"click_pagina";"{""id_desafio"":3,""data"":{""pagina"":4}}";"2019-10-11 17:35:29";"Indu7"
"458";"click_pagina";"{""id_desafio"":3,""data"":{""pagina"":3}}";"2019-10-11 17:35:29";"Indu7"
"459";"cerrar_pagina";"53ba5b8c-";"2019-10-11 17:35:29";"Indu12"
"460";"click_pagina";"{""id_desafio"":3,""data"":{""pagina"":2}}";"2019-10-11 17:35:30";"Indu7"
"461";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://supercurioso.com/el-abismo-challenger-el-punto-mas-profundo-del-oceano/"",""id_SERP"":192}}";"2019-10-11 17:35:30";"Indu12"
"462";"cerrar_pagina";"53ba5e0a-";"2019-10-11 17:35:32";"Indu12"
"463";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.youtube.com/watch?v=cEiXGJcGlB8"",""id_SERP"":193}}";"2019-10-11 17:35:33";"Indu12"
"464";"cerrar_pagina";"53ba609b-";"2019-10-11 17:35:34";"Indu12"
"465";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.elmundo.es/ciencia/2015/01/05/54a98cd722601d473b8b4582.html"",""id_SERP"":194}}";"2019-10-11 17:35:35";"Indu12"
"466";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-11 17:35:36";"indu5"
"467";"cerrar_pagina";"53ba629e-";"2019-10-11 17:35:36";"Indu12"
"468";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""http://www.rtve.es/radio/20180129/abismo-challenger-como-sobrevivir-11000-metros-profundidad/1668083.shtml"",""id_SERP"":195}}";"2019-10-11 17:35:38";"Indu12"
"469";"cerrar_pagina";"53ba6492-";"2019-10-11 17:35:39";"Indu12"
"470";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":198}}";"2019-10-11 17:35:39";"indu5"
"471";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":198}}";"2019-10-11 17:35:40";"indu5"
"472";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://quecuriosidades.com/mayor-profundidad-oceanos/"",""id_SERP"":196}}";"2019-10-11 17:35:41";"Indu12"
"473";"cerrar_pagina";"53ba668c-";"2019-10-11 17:35:42";"Indu12"
"474";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://josmanuelfidalgo.blogspot.com/2011/08/el-abismo-challenger-en-la-fosa-de-las.html"",""id_SERP"":197}}";"2019-10-11 17:35:43";"Indu12"
"475";"cerrar_pagina";"53ba68ae-";"2019-10-11 17:35:44";"Indu12"
"476";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.bbc.com/mundo/noticias/2011/12/111207_ciencia_oceano_profundidad"",""id_SERP"":198}}";"2019-10-11 17:35:45";"Indu12"
"477";"cerrar_pagina";"53ba6e5d-";"2019-10-11 17:35:46";"Indu12"
"478";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://wipeoutsurfmag.com/challenger-deep-profundidad-oceano/"",""id_SERP"":199}}";"2019-10-11 17:35:47";"Indu12"
"479";"cerrar_pagina";"53ba704b-";"2019-10-11 17:35:48";"Indu12"
"480";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.euston96.com/fosa-de-las-marianas/"",""id_SERP"":200}}";"2019-10-11 17:35:49";"Indu12"
"481";"cerrar_pagina";"53ba725c-";"2019-10-11 17:35:50";"Indu12"
"482";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://es.wikipedia.org/wiki/Abismo_de_Challenger"",""id_SERP"":191}}";"2019-10-11 17:35:57";"Indu12"
"483";"cerrar_pagina";"53ba5b8c-";"2019-10-11 17:35:58";"Indu12"
"484";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":200}}";"2019-10-11 17:36:03";"Indu12"
"485";"click_SERP_titulo";"{""id_desafio"":1,""data"":{""url"":""https://web.archive.org/web/20180907192457/http://www.sidachile.cl/contenido/vih-sida.php"",""id_SERP"":3}}";"2019-10-11 17:36:03";"indu6"
"486";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""NO_guardado"",""id_SERP"":200}}";"2019-10-11 17:36:03";"Indu12"
"487";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":199}}";"2019-10-11 17:36:05";"Indu12"
"488";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""NO_guardado"",""id_SERP"":199}}";"2019-10-11 17:36:05";"Indu12"
"489";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""NO_guardado"",""id_SERP"":198}}";"2019-10-11 17:36:06";"Indu12"
"490";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":198}}";"2019-10-11 17:36:06";"Indu12"
"491";"click_SERP_titulo";"{""id_desafio"":4,""data"":{""url"":""https://www.elmundo.es/ciencia/2015/01/05/54a98cd722601d473b8b4582.html"",""id_SERP"":194}}";"2019-10-11 17:36:07";"indu5"
"492";"click_finalizar_desafio";"{""id_desafio"":3}";"2019-10-11 17:36:07";"Indu7"
"493";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""NO_guardado"",""id_SERP"":197}}";"2019-10-11 17:36:08";"Indu12"
"494";"click_finalizar_desafio_confirmado";"{""id_desafio"":3}";"2019-10-11 17:36:08";"Indu7"
"495";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":197}}";"2019-10-11 17:36:08";"Indu12"
"496";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":196}}";"2019-10-11 17:36:09";"Indu12"
"497";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""NO_guardado"",""id_SERP"":196}}";"2019-10-11 17:36:09";"Indu12"
"498";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":195}}";"2019-10-11 17:36:11";"Indu12"
"499";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-11 17:36:11";"Indu1"
"500";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""NO_guardado"",""id_SERP"":195}}";"2019-10-11 17:36:11";"Indu12"
"501";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":194}}";"2019-10-11 17:36:12";"Indu12"
"502";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""NO_guardado"",""id_SERP"":194}}";"2019-10-11 17:36:12";"Indu12"
"503";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":193}}";"2019-10-11 17:36:13";"Indu12"
"504";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""NO_guardado"",""id_SERP"":193}}";"2019-10-11 17:36:14";"Indu12"
"505";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-11 17:36:14";"Indu1"
"506";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":192}}";"2019-10-11 17:36:15";"Indu12"
"507";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""NO_guardado"",""id_SERP"":192}}";"2019-10-11 17:36:15";"Indu12"
"508";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-11 17:36:17";"Indu1"
"509";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":191}}";"2019-10-11 17:36:18";"Indu12"
"510";"click_recomendar";"{""id_desafio"":1,""data"":{""texto"":""recomendado"",""id_SERP"":4}}";"2019-10-11 17:36:18";"indu6"
"511";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""NO_guardado"",""id_SERP"":191}}";"2019-10-11 17:36:18";"Indu12"
"512";"click_guardar";"{""id_desafio"":2,""data"":{""texto"":""guardado"",""id_SERP"":85}}";"2019-10-11 17:36:20";"Indu4"
"513";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://web.archive.org/web/20180907192457/http://www.sidachile.cl/contenido/vih-sida.php"",""id_SERP"":3}}";"2019-10-11 17:36:23";"Indu13"
"514";"click_SERP_ver";"{""id_desafio"":2,""data"":{""url"":""https://blogs.iadb.org/seguridad-ciudadana/es/datos-para-reducir-crimen-en-ecuador/"",""id_SERP"":89}}";"2019-10-11 17:36:25";"Indu4"
"515";"cerrar_pagina";"53b90ac4-";"2019-10-11 17:36:27";"Indu4"
"516";"click_guardar";"{""id_desafio"":2,""data"":{""texto"":""guardado"",""id_SERP"":89}}";"2019-10-11 17:36:28";"Indu4"
"517";"click_recomendar";"{""id_desafio"":1,""data"":{""texto"":""recomendado"",""id_SERP"":6}}";"2019-10-11 17:36:33";"indu6"
"518";"cerrar_pagina";"53b7937d-";"2019-10-11 17:36:41";"Indu13"
"519";"click_SERP_titulo";"{""id_desafio"":2,""data"":{""url"":""http://www.economiaynegocios.cl/noticias/noticias.asp?id=262813"",""id_SERP"":84}}";"2019-10-11 17:36:45";"Indu4"
"520";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":3,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:36:45";"indu3"
"521";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":3,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:36:45";"indu3"
"522";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":4,""respuesta"":""abismo\nchallenger\nfoso\nde\nlas\nmarianas"",""tipo"":""text""}}";"2019-10-11 17:36:45";"indu3"
"523";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://www.24horas.cl/nacional/vih-sida-en-chile-cifras-del-minsal-indican-que-casos-crecieron-96-en-siete-anos-2684673"",""id_SERP"":4}}";"2019-10-11 17:36:46";"Indu13"
"524";"click_enviar_posttest_confirmado";;"2019-10-11 17:36:47";"indu3"
"525";"click_enviar_posttest";"{""id_desafio"":3,""dato"":{""id_pretest"":3,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:36:48";"Indu7"
"526";"click_enviar_posttest";"{""id_desafio"":3,""dato"":{""id_pretest"":4,""respuesta"":""Seguro\nObligatorio\nAccidentes\npersonales"",""tipo"":""text""}}";"2019-10-11 17:36:48";"Indu7"
"527";"click_enviar_posttest";"{""id_desafio"":3,""dato"":{""id_pretest"":3,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:36:48";"Indu7"
"528";"cerrar_pagina";"53b7937d-";"2019-10-11 17:36:49";"Indu13"
"529";"click_enviar_posttest_confirmado";;"2019-10-11 17:36:49";"Indu7"
"530";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":194}}";"2019-10-11 17:36:52";"indu5"
"531";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":194}}";"2019-10-11 17:36:53";"indu5"
"532";"click_entrar";"{""id_desafio"":3}";"2019-10-11 17:36:56";"indu3"
"533";"click_recomendar";"{""id_desafio"":1,""data"":{""texto"":""recomendado"",""id_SERP"":10}}";"2019-10-11 17:36:57";"indu6"
"534";"click_entrar_confirmado";"{""id_desafio"":3}";"2019-10-11 17:36:57";"indu3"
"535";"click_pagina";"{""id_desafio"":1,""data"":{""pagina"":2}}";"2019-10-11 17:37:00";"indu6"
"536";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://www.latercera.com/noticia/chile-casos-vih-latinoamerica/"",""id_SERP"":9}}";"2019-10-11 17:37:06";"Indu13"
"537";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://es.wikipedia.org/wiki/Abismo_de_Challenger"",""id_SERP"":191}}";"2019-10-11 17:37:10";"indu5"
"538";"click_recomendar";"{""id_desafio"":1,""data"":{""texto"":""recomendado"",""id_SERP"":17}}";"2019-10-11 17:37:22";"indu6"
"539";"click_pagina";"{""id_desafio"":1,""data"":{""pagina"":3}}";"2019-10-11 17:37:29";"Indu13"
"540";"click_pagina";"{""id_desafio"":1,""data"":{""pagina"":3}}";"2019-10-11 17:37:34";"indu6"
"541";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://www.biobiochile.cl/noticias/nacional/chile/2018/04/09/vih-sida-en-chile-alertan-que-casos-han-aumentado-un-96-y-que-alza-esta-por-sobre-africa.shtml"",""id_SERP"":18}}";"2019-10-11 17:37:34";"Indu13"
"542";"cerrar_pagina";"53b8fa16-";"2019-10-11 17:37:50";"Indu4"
"543";"click_SERP_titulo";"{""id_desafio"":2,""data"":{""url"":""http://www.95propuestas.cl/site/wp-content/uploads/2013/05/delincuencia-en-chile-diagnostico-y-propuestas-catalina-mertz.pdf"",""id_SERP"":83}}";"2019-10-11 17:37:53";"Indu4"
"544";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://www.latercera.com/nacional/noticia/informe-casi-triplica-porcentaje-estimado-personas-vih-chile/291511/"",""id_SERP"":14}}";"2019-10-11 17:38:04";"Indu13"
"545";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.euston96.com/fosa-de-las-marianas/"",""id_SERP"":200}}";"2019-10-11 17:38:07";"indu5"
"546";"cerrar_pagina";"53ba725c-";"2019-10-11 17:38:09";"indu5"
"547";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.bbc.com/mundo/noticias/2011/12/111207_ciencia_oceano_profundidad"",""id_SERP"":198}}";"2019-10-11 17:38:11";"indu5"
"548";"click_SERP_titulo";"{""id_desafio"":2,""data"":{""url"":""http://www.95propuestas.cl/site/wp-content/uploads/2013/05/delincuencia-en-chile-diagnostico-y-propuestas-catalina-mertz.pdf"",""id_SERP"":83}}";"2019-10-11 17:38:13";"Indu4"
"549";"cerrar_pagina";"53b8f806-";"2019-10-11 17:38:22";"Indu4"
"550";"cerrar_pagina";"53ba6e5d-";"2019-10-11 17:38:23";"indu5"
"551";"click_SERP_ver";"{""id_desafio"":2,""data"":{""url"":""http://www.95propuestas.cl/site/wp-content/uploads/2013/05/delincuencia-en-chile-diagnostico-y-propuestas-catalina-mertz.pdf"",""id_SERP"":83}}";"2019-10-11 17:38:24";"Indu4"
"552";"cerrar_pagina";"53ba629e-";"2019-10-11 17:38:25";"indu5"
"553";"click_pagina";"{""id_desafio"":1,""data"":{""pagina"":4}}";"2019-10-11 17:38:26";"indu6"
"554";"cerrar_pagina";"53ba6e5d-";"2019-10-11 17:38:26";"indu5"
"555";"click_recomendar";"{""id_desafio"":1,""data"":{""texto"":""recomendado"",""id_SERP"":37}}";"2019-10-11 17:38:32";"indu6"
"556";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.elmundo.es/ciencia/2015/01/05/54a98cd722601d473b8b4582.html"",""id_SERP"":194}}";"2019-10-11 17:38:32";"indu5"
"557";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":194}}";"2019-10-11 17:38:33";"Indu12"
"558";"click_iniciar_desafio";"{""id_desafio"":3}";"2019-10-11 17:38:34";"indu3"
"559";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":192}}";"2019-10-11 17:38:35";"Indu12"
"560";"click_iniciar_desafio_confirmado";"{""id_desafio"":3}";"2019-10-11 17:38:35";"indu3"
"561";"cerrar_pagina";"53ba629e-";"2019-10-11 17:38:35";"indu5"
"562";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.euston96.com/fosa-de-las-marianas/"",""id_SERP"":200}}";"2019-10-11 17:38:39";"Indu12"
"563";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":191}}";"2019-10-11 17:38:40";"indu5"
"564";"click_recomendar";"{""id_desafio"":1,""data"":{""texto"":""recomendado"",""id_SERP"":36}}";"2019-10-11 17:38:42";"indu6"
"565";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://es.wikipedia.org/wiki/Abismo_de_Challenger"",""id_SERP"":191}}";"2019-10-11 17:38:43";"indu5"
"566";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://wipeoutsurfmag.com/challenger-deep-profundidad-oceano/"",""id_SERP"":199}}";"2019-10-11 17:38:46";"Indu12"
"567";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.bbc.com/mundo/noticias/2011/12/111207_ciencia_oceano_profundidad"",""id_SERP"":198}}";"2019-10-11 17:38:48";"Indu12"
"568";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://josmanuelfidalgo.blogspot.com/2011/08/el-abismo-challenger-en-la-fosa-de-las.html"",""id_SERP"":197}}";"2019-10-11 17:38:51";"Indu12"
"569";"click_recomendar";"{""id_desafio"":1,""data"":{""texto"":""recomendado"",""id_SERP"":31}}";"2019-10-11 17:38:52";"indu6"
"570";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://quecuriosidades.com/mayor-profundidad-oceanos/"",""id_SERP"":196}}";"2019-10-11 17:38:54";"Indu12"
"571";"click_pagina";"{""id_desafio"":1,""data"":{""pagina"":5}}";"2019-10-11 17:38:55";"indu6"
"572";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""http://www.rtve.es/radio/20180129/abismo-challenger-como-sobrevivir-11000-metros-profundidad/1668083.shtml"",""id_SERP"":195}}";"2019-10-11 17:38:56";"Indu12"
"573";"click_SERP_titulo";"{""id_desafio"":2,""data"":{""url"":""https://consultajuridicachile.blogspot.com/2011/08/reducir-el-crimen-es-una-cuestion-de.html"",""id_SERP"":82}}";"2019-10-11 17:38:56";"Indu4"
"574";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:38:58";"indu3"
"575";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:38:58";"indu3"
"576";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.elmundo.es/ciencia/2015/01/05/54a98cd722601d473b8b4582.html"",""id_SERP"":194}}";"2019-10-11 17:38:58";"Indu12"
"577";"click_enviar_pretest_confirmado";;"2019-10-11 17:38:59";"indu3"
"578";"pagination";"{""id_desafio"":3,""data"":{""pagina"":1}}";"2019-10-11 17:38:59";"indu3"
"579";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.youtube.com/watch?v=cEiXGJcGlB8"",""id_SERP"":193}}";"2019-10-11 17:39:00";"Indu12"
"580";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://web.archive.org/web/20190126003934/http://www.sidachile.cl/contenido/index.php"",""id_SERP"":11}}";"2019-10-11 17:39:01";"Indu13"
"581";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://supercurioso.com/el-abismo-challenger-el-punto-mas-profundo-del-oceano/"",""id_SERP"":192}}";"2019-10-11 17:39:03";"Indu12"
"582";"click_SERP_titulo";"{""id_desafio"":4,""data"":{""url"":""https://www.euston96.com/fosa-de-las-marianas/"",""id_SERP"":200}}";"2019-10-11 17:39:04";"indu5"
"583";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://es.wikipedia.org/wiki/Abismo_de_Challenger"",""id_SERP"":191}}";"2019-10-11 17:39:05";"Indu12"
"584";"cerrar_pagina";"53ba704b-";"2019-10-11 17:39:12";"Indu12"
"585";"cerrar_pagina";"53ba6e5d-";"2019-10-11 17:39:14";"Indu12"
"586";"click_pagina";"{""id_desafio"":1,""data"":{""pagina"":4}}";"2019-10-11 17:39:15";"Indu13"
"587";"cerrar_pagina";"53ba68ae-";"2019-10-11 17:39:19";"Indu12"
"588";"cerrar_pagina";"53ba668c-";"2019-10-11 17:39:23";"Indu12"
"589";"cerrar_pagina";"53ba6492-";"2019-10-11 17:39:26";"Indu12"
"590";"click_finalizar_desafio";"{""id_desafio"":1}";"2019-10-11 17:39:27";"indu6"
"591";"click_finalizar_desafio_confirmado";"{""id_desafio"":1}";"2019-10-11 17:39:28";"indu6"
"592";"click_guardar";"{""id_desafio"":1,""data"":{""texto"":""guardado"",""id_SERP"":40}}";"2019-10-11 17:39:43";"indu8"
"593";"cerrar_pagina";"53ba5e0a-";"2019-10-11 17:39:46";"Indu12"
"594";"cerrar_pagina";"53ba5b8c-";"2019-10-11 17:39:48";"Indu12"
"595";"click_guardar";"{""id_desafio"":1,""data"":{""texto"":""guardado"",""id_SERP"":44}}";"2019-10-11 17:39:50";"Indu1"
"596";"click_recomendar";"{""id_desafio"":1,""data"":{""texto"":""recomendado"",""id_SERP"":7}}";"2019-10-11 17:39:56";"indu10"
"597";"click_guardar";"{""id_desafio"":1,""data"":{""texto"":""guardado"",""id_SERP"":45}}";"2019-10-11 17:40:00";"Indu1"
"598";"click_enviar_posttest";"{""id_desafio"":1,""dato"":{""id_pretest"":3,""respuesta"":""3"",""tipo"":""checkbox""}}";"2019-10-11 17:40:17";"indu6"
"599";"click_enviar_posttest";"{""id_desafio"":1,""dato"":{""id_pretest"":4,""respuesta"":""Encuesta \nde \nvirus \na \npersonas"",""tipo"":""text""}}";"2019-10-11 17:40:17";"indu6"
"600";"click_enviar_posttest_confirmado";;"2019-10-11 17:40:18";"indu6"
"601";"click_guardar";"{""id_desafio"":1,""data"":{""texto"":""guardado"",""id_SERP"":34}}";"2019-10-11 17:40:34";"indu8"
"602";"click_guardar";"{""id_desafio"":1,""data"":{""texto"":""guardado"",""id_SERP"":31}}";"2019-10-11 17:40:36";"indu8"
"603";"click_pagina";"{""id_desafio"":1,""data"":{""pagina"":3}}";"2019-10-11 17:40:44";"indu8"
"604";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":2}}";"2019-10-11 17:40:50";"indu5"
"605";"click_guardar";"{""id_desafio"":1,""data"":{""texto"":""guardado"",""id_SERP"":1}}";"2019-10-11 17:40:54";"indu8"
"606";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":3}}";"2019-10-11 17:40:59";"indu5"
"607";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":4}}";"2019-10-11 17:40:59";"indu5"
"608";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":5}}";"2019-10-11 17:41:00";"indu5"
"609";"click_pagina";"{""id_desafio"":1,""data"":{""pagina"":4}}";"2019-10-11 17:41:03";"indu8"
"610";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://espanol.answers.yahoo.com/question/index?qid=20130103180315AAuWKRi"",""id_SERP"":182}}";"2019-10-11 17:41:09";"indu5"
"611";"cerrar_pagina";"53ba412e-";"2019-10-11 17:41:11";"indu5"
