"id_number";"log_type";"data";"server_datetime";"FK_USUARIO_nickname"
"1477";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":4}}";"2019-10-15 15:03:18";"usuario102"
"1478";"click_SERP_ver";"{""id_desafio"":2,""data"":{""url"":""https://www.24horas.cl/nacional/los-crimenes-que-han-marcado-la-historia-policial-chilena-220642"",""id_SERP"":53}}";"2019-10-15 15:03:18";"usuario105"
"1479";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":131}}";"2019-10-15 15:03:18";"usuario100"
"1480";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":5}}";"2019-10-15 15:03:19";"usuario102"
"1481";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""guardado"",""id_SERP"":136}}";"2019-10-15 15:03:20";"usuario92"
"1482";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":136}}";"2019-10-15 15:03:21";"usuario92"
"1483";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://web.archive.org/web/20180515000000*/https://www.dogguie.net/como-construir-un-auto-deportivo-con-poco-dinero/"",""id_SERP"":132}}";"2019-10-15 15:03:21";"usuario100"
"1484";"click_finalizar_desafio";"{""id_desafio"":4}";"2019-10-15 15:03:22";"usuario102"
"1485";"click_finalizar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 15:03:24";"usuario102"
"1486";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://www.puromotores.com/13086093/como-construir-un-motor-de-automovil-desde-cero"",""id_SERP"":134}}";"2019-10-15 15:03:25";"usuario100"
"1487";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""guardado"",""id_SERP"":137}}";"2019-10-15 15:03:25";"usuario92"
"1488";"pagination";"{""id_desafio"":3,""data"":{""pagina"":1}}";"2019-10-15 15:03:27";"usuario8"
"1489";"click_SERP_ver";"{""id_desafio"":3,""data"":{""url"":""https://www.taringa.net/+autos_motos/como-construir-un-auto-en-tu-casa_132gh5"",""id_SERP"":137}}";"2019-10-15 15:03:28";"usuario92"
"1490";"click_SERP_titulo";"{""id_desafio"":4,""data"":{""url"":""https://animalesdelafosamarina.blogspot.com/2011/10/animales-de-la-fosa-marinas.html"",""id_SERP"":175}}";"2019-10-15 15:03:28";"usuario80"
"1491";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://www.youtube.com/watch?v=ZPfHijmxKgA"",""id_SERP"":123}}";"2019-10-15 15:03:29";"usuario8"
"1492";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":106}}";"2019-10-15 15:03:29";"usuario91"
"1493";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":4,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 15:03:30";"usuario82"
"1494";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":3,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 15:03:30";"usuario82"
"1495";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":4,""respuesta"":""fosa marina mas profunda \nubicación del lugar mas profundo del océano "",""tipo"":""text""}}";"2019-10-15 15:03:30";"usuario82"
"1496";"click_SERP_titulo";"{""id_desafio"":2,""data"":{""url"":""https://www.eldefinido.cl/actualidad/pais/7806/Mas-delincuencia-en-Chile-Los-datos-de-la-percepcion-versus-la-realidad/"",""id_SERP"":59}}";"2019-10-15 15:03:30";"usuario105"
"1497";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":192}}";"2019-10-15 15:03:31";"usuario118"
"1498";"click_enviar_posttest_confirmado";;"2019-10-15 15:03:31";"usuario82"
"1499";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":104}}";"2019-10-15 15:03:32";"usuario91"
"1500";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://es.wikipedia.org/wiki/Abismo_de_Challenger"",""id_SERP"":191}}";"2019-10-15 15:03:32";"usuario118"
"1501";"cerrar_pagina";"53ba235c-";"2019-10-15 15:03:34";"usuario102"
"1502";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":102}}";"2019-10-15 15:03:38";"usuario91"
"1503";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":3,""respuesta"":""3"",""tipo"":""checkbox""}}";"2019-10-15 15:03:41";"usuario104"
"1504";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":4,""respuesta"":""Fosa\nMarianas\nAbismo\nChallenger\nJames\nCameron\nMicrobianos\nProfundo"",""tipo"":""text""}}";"2019-10-15 15:03:41";"usuario104"
"1505";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://www.youtube.com/watch?v=ZPfHijmxKgA"",""id_SERP"":123}}";"2019-10-15 15:03:41";"usuario8"
"1506";"click_pagina";"{""id_desafio"":3,""data"":{""pagina"":4}}";"2019-10-15 15:03:42";"usuario91"
"1507";"click_enviar_posttest_confirmado";;"2019-10-15 15:03:42";"usuario104"
"1508";"click_finalizar_desafio";"{""id_desafio"":4}";"2019-10-15 15:03:44";"usuario74"
"1509";"click_finalizar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 15:03:46";"usuario74"
"1510";"click_enviar_posttest";"{""id_desafio"":1,""dato"":{""id_pretest"":4,""respuesta"":""100 mil\nvih\ninfectados\nchile\nminsal"",""tipo"":""text""}}";"2019-10-15 15:03:46";"usuario90"
"1511";"click_enviar_posttest";"{""id_desafio"":1,""dato"":{""id_pretest"":3,""respuesta"":""4"",""tipo"":""checkbox""}}";"2019-10-15 15:03:46";"usuario90"
"1512";"click_entrar";"{""id_desafio"":3}";"2019-10-15 15:03:46";"usuario104"
"1513";"click_entrar_confirmado";"{""id_desafio"":3}";"2019-10-15 15:03:47";"usuario104"
"1514";"click_enviar_posttest_confirmado";;"2019-10-15 15:03:47";"usuario90"
"1515";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":4}}";"2019-10-15 15:03:48";"usuario80"
"1516";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://www.geniolandia.com/13080524/como-hacer-un-automovil-de-carreras-casero"",""id_SERP"":121}}";"2019-10-15 15:03:50";"usuario8"
"1517";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://www.taringa.net/+autos_motos/como-construir-tu-propio-auto-electrico-matias270298_ucn8z"",""id_SERP"":136}}";"2019-10-15 15:03:51";"usuario100"
"1518";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""NO_guardado"",""id_SERP"":137}}";"2019-10-15 15:03:51";"usuario92"
"1519";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://www.puromotores.com/13154194/proceso-de-fabricacion-de-automoviles"",""id_SERP"":135}}";"2019-10-15 15:03:52";"usuario100"
"1520";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":120}}";"2019-10-15 15:03:53";"usuario91"
"1521";"click_entrar";"{""id_desafio"":2}";"2019-10-15 15:03:54";"usuario90"
"1522";"click_entrar_confirmado";"{""id_desafio"":2}";"2019-10-15 15:03:55";"usuario90"
"1523";"click_recomendar";"{""id_desafio"":1,""data"":{""texto"":""recomendado"",""id_SERP"":46}}";"2019-10-15 15:03:56";"usuario86"
"1524";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""guardado"",""id_SERP"":139}}";"2019-10-15 15:03:58";"usuario92"
"1525";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":154}}";"2019-10-15 15:03:58";"usuario80"
"1526";"click_iniciar_desafio";"{""id_desafio"":2}";"2019-10-15 15:03:59";"usuario90"
"1527";"click_iniciar_desafio_confirmado";"{""id_desafio"":2}";"2019-10-15 15:04:00";"usuario90"
"1528";"click_pagina";"{""id_desafio"":1,""data"":{""pagina"":2}}";"2019-10-15 15:04:00";"usuario101"
"1529";"click_SERP_ver";"{""id_desafio"":3,""data"":{""url"":""http://www.automotriz.mobi/coches/cars-trucks-autos/sedans/136867.html"",""id_SERP"":139}}";"2019-10-15 15:04:01";"usuario92"
"1530";"click_SERP_titulo";"{""id_desafio"":4,""data"":{""url"":""https://www.elespectador.com/noticias/ciencia/este-es-el-submarino-de-us-48-millones-que-llegara-al-punto-mas-profundo-del-oceano-articulo-821901"",""id_SERP"":159}}";"2019-10-15 15:04:02";"usuario80"
"1531";"click_recomendar";"{""id_desafio"":2,""data"":{""texto"":""recomendado"",""id_SERP"":55}}";"2019-10-15 15:04:02";"usuario85"
"1532";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://politicaspublicas.uc.cl/wp-content/uploads/2015/02/vih-y-sida-eb-chile-desafios-para-su-prevencion.pdf"",""id_SERP"":20}}";"2019-10-15 15:04:03";"usuario101"
"1533";"click_iniciar_desafio";"{""id_desafio"":3}";"2019-10-15 15:04:05";"usuario103"
"1534";"click_iniciar_desafio_confirmado";"{""id_desafio"":3}";"2019-10-15 15:04:06";"usuario103"
"1535";"click_pagina";"{""id_desafio"":3,""data"":{""pagina"":5}}";"2019-10-15 15:04:07";"usuario91"
"1536";"click_entrar";"{""id_desafio"":1}";"2019-10-15 15:04:07";"usuario82"
"1537";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-15 15:04:07";"usuario120"
"1538";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":2,""respuesta"":""peces \noscuridad\ndiversidad\nmicroorganismos\n"",""tipo"":""text""}}";"2019-10-15 15:04:07";"usuario120"
"1539";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-15 15:04:07";"usuario120"
"1540";"click_entrar_confirmado";"{""id_desafio"":1}";"2019-10-15 15:04:09";"usuario82"
"1541";"cerrar_pagina";"53b9fa25-";"2019-10-15 15:04:09";"usuario80"
"1542";"click_enviar_pretest_confirmado";;"2019-10-15 15:04:09";"usuario120"
"1543";"pagination";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-15 15:04:09";"usuario120"
"1544";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-15 15:04:09";"usuario120"
"1545";"click_iniciar_desafio";"{""id_desafio"":1}";"2019-10-15 15:04:11";"usuario82"
"1546";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":5}}";"2019-10-15 15:04:12";"usuario80"
"1547";"click_iniciar_desafio_confirmado";"{""id_desafio"":1}";"2019-10-15 15:04:13";"usuario82"
"1548";"click_SERP_ver";"{""id_desafio"":2,""data"":{""url"":""https://www.nationmaster.com/country-info/profiles/Chile/Crime"",""id_SERP"":56}}";"2019-10-15 15:04:13";"usuario85"
"1549";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://www.t13.cl/noticia/nacional/casos-vih-chile-aumentan-45-2010-y-2015"",""id_SERP"":19}}";"2019-10-15 15:04:14";"usuario101"
"1550";"cerrar_pagina";"53b89c21-";"2019-10-15 15:04:14";"usuario85"
"1551";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":123}}";"2019-10-15 15:04:15";"usuario91"
"1552";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-15 15:04:16";"usuario83"
"1553";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-15 15:04:16";"usuario83"
"1554";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":2,""respuesta"":""Motor\nFrenos\nbatería\nBujías\nneumáticos\nAceite\ncilindrada\ngasolina\n"",""tipo"":""text""}}";"2019-10-15 15:04:16";"usuario83"
"1555";"click_enviar_pretest_confirmado";;"2019-10-15 15:04:18";"usuario83"
"1556";"pagination";"{""id_desafio"":3,""data"":{""pagina"":1}}";"2019-10-15 15:04:18";"usuario83"
"1557";"pagination";"{""id_desafio"":3,""data"":{""pagina"":1}}";"2019-10-15 15:04:18";"usuario91"
"1558";"click_guardar";"{""id_desafio"":1,""data"":{""texto"":""guardado"",""id_SERP"":44}}";"2019-10-15 15:04:18";"usuario86"
"1559";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://www.biobiochile.cl/noticias/nacional/chile/2018/04/09/vih-sida-en-chile-alertan-que-casos-han-aumentado-un-96-y-que-alza-esta-por-sobre-africa.shtml"",""id_SERP"":18}}";"2019-10-15 15:04:19";"usuario101"
"1560";"click_recomendar";"{""id_desafio"":1,""data"":{""texto"":""recomendado"",""id_SERP"":44}}";"2019-10-15 15:04:20";"usuario86"
"1561";"click_entrar";"{""id_desafio"":3}";"2019-10-15 15:04:20";"usuario108"
"1562";"click_entrar_confirmado";"{""id_desafio"":3}";"2019-10-15 15:04:20";"usuario108"
"1563";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":139}}";"2019-10-15 15:04:21";"usuario92"
"1564";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":1,""respuesta"":""3"",""tipo"":""checkbox""}}";"2019-10-15 15:04:21";"usuario50"
"1565";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""Enfermedad \nTransmisión\nSexual \nSangre \nLeche materna\nCondón \nAntibióticos "",""tipo"":""text""}}";"2019-10-15 15:04:21";"usuario50"
"1566";"cerrar_pagina";"53ba3f34-";"2019-10-15 15:04:21";"usuario82"
"1567";"click_enviar_pretest_confirmado";;"2019-10-15 15:04:22";"usuario50"
"1568";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-15 15:04:22";"usuario50"
"1569";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":4,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 15:04:22";"usuario78"
"1570";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":3,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 15:04:22";"usuario78"
"1571";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":4,""respuesta"":""-profundo\n-fosa\n-volumen\n-challenger\n-marianas\n"",""tipo"":""text""}}";"2019-10-15 15:04:22";"usuario78"
"1572";"cerrar_pagina";"53ba2544-";"2019-10-15 15:04:22";"usuario82"
"1573";"cerrar_pagina";"53b9b48a-";"2019-10-15 15:04:23";"usuario92"
"1574";"cerrar_pagina";"53ba10ec-";"2019-10-15 15:04:23";"usuario82"
"1575";"click_enviar_posttest_confirmado";;"2019-10-15 15:04:23";"usuario78"
"1576";"cerrar_pagina";"53b9db59-";"2019-10-15 15:04:23";"usuario82"
"1577";"click_SERP_titulo";"{""id_desafio"":1,""data"":{""url"":""https://www.24horas.cl/nacional/vih-sida-en-chile-cifras-del-minsal-indican-que-casos-crecieron-96-en-siete-anos-2684673"",""id_SERP"":15}}";"2019-10-15 15:04:24";"usuario101"
"1578";"click_finalizar_desafio";"{""id_desafio"":3}";"2019-10-15 15:04:25";"usuario91"
"1579";"click_entrar";"{""id_desafio"":1}";"2019-10-15 15:04:25";"usuario78"
"1580";"click_entrar_confirmado";"{""id_desafio"":1}";"2019-10-15 15:04:26";"usuario78"
"1581";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""guardado"",""id_SERP"":136}}";"2019-10-15 15:04:27";"usuario100"
"1582";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":1,""respuesta"":""3"",""tipo"":""checkbox""}}";"2019-10-15 15:04:28";"usuario9"
"1583";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""enfermedad\ncontagio\nsintomas\ncomo\ndiscriminacion\nefecto\nsalud\nesperanza\nlimitaciones\n"",""tipo"":""text""}}";"2019-10-15 15:04:28";"usuario9"
"1584";"click_enviar_pretest_confirmado";;"2019-10-15 15:04:28";"usuario9"
"1585";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-15 15:04:28";"usuario9"
"1586";"click_finalizar_desafio_confirmado";"{""id_desafio"":3}";"2019-10-15 15:04:29";"usuario91"
"1587";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-15 15:04:29";"usuario9"
"1588";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://www.geniolandia.com/13080524/como-hacer-un-automovil-de-carreras-casero"",""id_SERP"":121}}";"2019-10-15 15:04:29";"usuario8"
"1589";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":140}}";"2019-10-15 15:04:29";"usuario92"
"1590";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-15 15:04:30";"usuario120"
"1591";"cerrar_pagina";"53b9a8cd-";"2019-10-15 15:04:30";"usuario100"
"1592";"cerrar_pagina";"53b97125-";"2019-10-15 15:04:31";"usuario8"
"1593";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-15 15:04:32";"usuario120"
"1594";"click_recomendar";"{""id_desafio"":1,""data"":{""texto"":""recomendado"",""id_SERP"":42}}";"2019-10-15 15:04:33";"usuario86"
"1595";"click_iniciar_desafio";"{""id_desafio"":3}";"2019-10-15 15:04:33";"usuario108"
"1596";"click_guardar";"{""id_desafio"":1,""data"":{""texto"":""guardado"",""id_SERP"":42}}";"2019-10-15 15:04:33";"usuario86"
"1597";"click_iniciar_desafio_confirmado";"{""id_desafio"":3}";"2019-10-15 15:04:34";"usuario108"
"1598";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":161}}";"2019-10-15 15:04:34";"usuario80"
"1599";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":2}}";"2019-10-15 15:04:34";"usuario118"
"1600";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-15 15:04:36";"usuario120"
"1601";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":131}}";"2019-10-15 15:04:36";"usuario92"
"1602";"click_guardar";"{""id_desafio"":1,""data"":{""texto"":""guardado"",""id_SERP"":15}}";"2019-10-15 15:04:37";"usuario101"
"1603";"click_recomendar";"{""id_desafio"":1,""data"":{""texto"":""recomendado"",""id_SERP"":15}}";"2019-10-15 15:04:37";"usuario101"
"1604";"click_pagina";"{""id_desafio"":3,""data"":{""pagina"":3}}";"2019-10-15 15:04:37";"usuario92"
"1605";"click_entrar_confirmado";"{""id_desafio"":2}";"2019-10-15 15:04:38";"usuario81"
"1606";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-15 15:04:38";"usuario108"
"1607";"click_pagina";"{""id_desafio"":3,""data"":{""pagina"":4}}";"2019-10-15 15:04:39";"usuario8"
"1608";"click_iniciar_desafio";"{""id_desafio"":1}";"2019-10-15 15:04:39";"usuario78"
"1609";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-15 15:04:40";"usuario120"
"1610";"click_iniciar_desafio";"{""id_desafio"":2}";"2019-10-15 15:04:40";"usuario81"
"1611";"pagination";"{""id_desafio"":3,""data"":{""pagina"":1}}";"2019-10-15 15:04:40";"usuario108"
"1612";"click_enviar_pretest_confirmado";;"2019-10-15 15:04:40";"usuario108"
"1613";"cerrar_pagina";"53b97125-";"2019-10-15 15:04:40";"usuario8"
"1614";"click_finalizar_desafio";"{""id_desafio"":4}";"2019-10-15 15:04:41";"usuario80"
"1615";"click_pagina";"{""id_desafio"":3,""data"":{""pagina"":2}}";"2019-10-15 15:04:42";"usuario83"
"1616";"click_iniciar_desafio_confirmado";"{""id_desafio"":1}";"2019-10-15 15:04:42";"usuario78"
"1617";"cerrar_pagina";"53ba393c-";"2019-10-15 15:04:42";"usuario10"
"1618";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://www.24horas.cl/nacional/vih-sida-en-chile-cifras-del-minsal-indican-que-casos-crecieron-96-en-siete-anos-2684673"",""id_SERP"":42}}";"2019-10-15 15:04:42";"usuario86"
"1619";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-15 15:04:42";"usuario50"
"1620";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":3}}";"2019-10-15 15:04:43";"usuario118"
"1621";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""guardado"",""id_SERP"":121}}";"2019-10-15 15:04:43";"usuario92"
"1622";"click_finalizar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 15:04:43";"usuario80"
"1623";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://www.geniolandia.com/13085517/como-construir-un-automovil-de-juguete-con-paneles-solares"",""id_SERP"":138}}";"2019-10-15 15:04:43";"usuario100"
"1624";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":4}}";"2019-10-15 15:04:44";"usuario118"
"1625";"cerrar_tour";"{""id_desafio"":4}";"2019-10-15 15:04:45";"usuario120"
"1626";"click_SERP_ver";"{""id_desafio"":3,""data"":{""url"":""https://banco.santander.cl/landing/soap-2019"",""id_SERP"":150}}";"2019-10-15 15:04:45";"usuario108"
"1627";"click_iniciar_desafio_confirmado";"{""id_desafio"":2}";"2019-10-15 15:04:45";"usuario81"
"1628";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""guardado"",""id_SERP"":138}}";"2019-10-15 15:04:45";"usuario100"
"1629";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://www.minsal.cl/vih_sida/"",""id_SERP"":13}}";"2019-10-15 15:04:47";"usuario101"
"1630";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""guardado"",""id_SERP"":122}}";"2019-10-15 15:04:48";"usuario92"
"1631";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-15 15:04:48";"usuario9"
"1632";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":122}}";"2019-10-15 15:04:48";"usuario92"
"1633";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-15 15:04:49";"usuario50"
"1634";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://www.puromotores.com/13123608/guia-paso-a-paso-para-construir-tu-propio-auto-rc"",""id_SERP"":106}}";"2019-10-15 15:04:51";"usuario8"
"1635";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""NO_guardado"",""id_SERP"":138}}";"2019-10-15 15:04:51";"usuario100"
"1636";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""guardado"",""id_SERP"":134}}";"2019-10-15 15:04:51";"usuario83"
"1637";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-15 15:04:51";"usuario9"
"1638";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":134}}";"2019-10-15 15:04:52";"usuario83"
"1639";"click_iniciar_desafio";"{""id_desafio"":3}";"2019-10-15 15:04:52";"usuario104"
"1640";"click_iniciar_desafio_confirmado";"{""id_desafio"":3}";"2019-10-15 15:04:53";"usuario104"
"1641";"click_pagina";"{""id_desafio"":3,""data"":{""pagina"":3}}";"2019-10-15 15:04:54";"usuario100"
"1642";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-15 15:04:54";"usuario9"
"1643";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""guardado"",""id_SERP"":123}}";"2019-10-15 15:04:55";"usuario92"
"1644";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":123}}";"2019-10-15 15:04:55";"usuario92"
"1645";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://www.puromotores.com/13086093/como-construir-un-motor-de-automovil-desde-cero"",""id_SERP"":134}}";"2019-10-15 15:04:55";"usuario83"
"1646";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-15 15:04:56";"usuario9"
"1647";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://www.geniolandia.com/13080524/como-hacer-un-automovil-de-carreras-casero"",""id_SERP"":121}}";"2019-10-15 15:04:58";"usuario100"
"1648";"click_recomendar";"{""id_desafio"":2,""data"":{""texto"":""recomendado"",""id_SERP"":59}}";"2019-10-15 15:04:58";"usuario85"
"1649";"click_ver_ocultar_desafio";"{""id_desafio"":1,""data"":""ver_desafio""}";"2019-10-15 15:04:58";"usuario50"
"1650";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://www.hagaloustedmismo.cl/paso-a-paso/proyecto/650-como-hacer-un-auto-de-carrera.html"",""id_SERP"":122}}";"2019-10-15 15:04:58";"usuario100"
"1651";"click_pagina";"{""id_desafio"":2,""data"":{""pagina"":2}}";"2019-10-15 15:04:59";"usuario85"
"1652";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""guardado"",""id_SERP"":124}}";"2019-10-15 15:04:59";"usuario92"
"1653";"cerrar_pagina";"53b7c11d-";"2019-10-15 15:05:00";"usuario101"
"1654";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":124}}";"2019-10-15 15:05:01";"usuario92"
"1655";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""NO_guardado"",""id_SERP"":124}}";"2019-10-15 15:05:05";"usuario92"
"1656";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":3}}";"2019-10-15 15:05:05";"usuario118"
"1657";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":2}}";"2019-10-15 15:05:05";"usuario118"
"1658";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":3,""respuesta"":""3"",""tipo"":""checkbox""}}";"2019-10-15 15:05:07";"usuario102"
"1659";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":4,""respuesta"":""Abismo\nChallenger\nFosa\nMarianas\nPacífico\nOcéano\n11km\nprofundidad\nCriaturas"",""tipo"":""text""}}";"2019-10-15 15:05:07";"usuario102"
"1660";"cerrar_tour";"{""id_desafio"":1}";"2019-10-15 15:05:07";"usuario9"
"1661";"click_SERP_titulo";"{""id_desafio"":1,""data"":{""url"":""http://www.profesorenlinea.cl/Ciencias/SidaChile.htm"",""id_SERP"":41}}";"2019-10-15 15:05:08";"usuario50"
"1662";"click_enviar_posttest_confirmado";;"2019-10-15 15:05:12";"usuario102"
"1663";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-15 15:05:12";"usuario103"
"1664";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-15 15:05:12";"usuario103"
"1665";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":2,""respuesta"":""piezas\nmotor\nruedas\nmanurio\ncaracteristicas\nvelocidad\n"",""tipo"":""text""}}";"2019-10-15 15:05:12";"usuario103"
"1666";"click_enviar_pretest_confirmado";;"2019-10-15 15:05:13";"usuario103"
"1667";"pagination";"{""id_desafio"":3,""data"":{""pagina"":1}}";"2019-10-15 15:05:13";"usuario103"
